NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
TAPPEN CREEK,TAPPEN CREEK,236,50.77264597930,-119.33349160100,Stream,100-190442-999098-995997-943954-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-963600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTH THOMPSON,CO-8,CO,Current,46391,STh,GStr,STh+GStr
TRINITY CREEK,TRINITY CREEK,245,50.54115929340,-118.96280665000,Stream,100-190442-999098-995997-730848-273538-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-25700-00000-0000-0000-000-000-000-000-000-000,SOUTH THOMPSON,CO-8,CO,Current,46481,STh,GStr,STh+GStr
TSUIUS CREEK,TSUIUS CREEK,250,50.62760740860,-118.68348223900,Stream,100-190442-999098-995997-730848-384771-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-37300-00000-0000-0000-000-000-000-000-000-000,SOUTH THOMPSON,CO-8,CO,Current,2622,STh,GStr,STh+GStr
WAP CREEK,WAP CREEK,249,50.72649455890,-118.61543504100,Stream,100-190442-999098-995997-730848-384566-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-835500-36600-00000-0000-0000-000-000-000-000-000-000,SOUTH THOMPSON,CO-8,CO,Current,46521,STh,GStr,STh+GStr
WRIGHT CREEK,,2745,51.13670670850,-118.99074746400,Stream,100-190442-999098-995997-493243-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-703900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTH THOMPSON,CO-8,CO,Current,3217,STh,GStr,STh+GStr
YARD CREEK,YARD CREEK,2393,50.90828748260,-118.82086911200,Stream,100-190442-999098-995997-725308-355349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,128-831400-35600-00000-0000-0000-000-000-000-000-000-000,SOUTH THOMPSON,CO-8,CO,Current,7476,STh,GStr,STh+GStr
ALBREDA RIVER,ALBREDA RIVER,284,52.47887891870,-119.13105164300,Stream,100-190442-998192-823461-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-838900-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46825,NTh,GStr,NTh+GStr
AVOLA CREEK,AVOLA CREEK,274,51.77770346760,-119.31783092500,Stream,100-190442-998192-563468-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-580100-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46743,NTh,GStr,NTh+GStr
BARRIERE RIVER,BARRIERE RIVER,258,51.17380573600,-120.13860448300,Stream,100-190442-998192-185576-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-190100-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46602,NTh,GStr,NTh+GStr
BLUE RIVER,BLUE RIVER,281,52.10430427600,-119.27956181100,Stream,100-190442-998192-678593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-696400-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46795,NTh,GStr,NTh+GStr
BROOKFIELD CREEK,BROOKFIELD CREEK,267,51.64233511560,-120.07666544100,Stream,100-190442-998192-349877-006517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-360400-00600-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46692,NTh,GStr,NTh+GStr
CEDAR CREEK,CEDAR CREEK,282,52.13308360670,-119.28452319700,Stream,100-190442-998192-690891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-708800-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46805,NTh,GStr,NTh+GStr
CLEARWATER RIVER,CLEARWATER RIVER,266,51.63310955170,-120.08072014500,Stream,100-190442-998192-349877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-360400-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46682,NTh,GStr,NTh+GStr
CLEMINA CREEK,CLEMINA CREEK,2740,52.56537961500,-119.10493493500,Stream,100-190442-998192-823461-395248-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-838900-39800-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,3073,NTh,GStr,NTh+GStr
COOK CREEK,COOK CREEK,283,52.14694970840,-119.26824651300,Stream,100-190442-998192-699518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-717200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46815,NTh,GStr,NTh+GStr
CROSSING CREEK,,276,51.79964626710,-119.31421340500,Stream,100-190442-998192-570392-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-588500-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46761,NTh,GStr,NTh+GStr
DARLINGTON CREEK,DARLINGTON CREEK,2468,51.32042700590,-120.17263584200,Stream,100-190442-998192-239435-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-245900-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,53130,NTh,GStr,NTh+GStr
DOMINION CREEK,DOMINION CREEK,17214,52.50103383070,-119.11510496300,Stream,100-190442-998192-823461-116982-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-838900-11000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,3445,NTh,GStr,NTh+GStr
DORA CREEK,DORA CREEK,2741,52.56279610160,-119.10659786600,Stream,100-190442-998192-823461-385171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-838900-39400-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,3072,NTh,GStr,NTh+GStr
DUNN CREEK,DUNN CREEK,263,51.45982551950,-120.14795727600,Stream,100-190442-998192-288800-076644-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-296400-08100-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46652,NTh,GStr,NTh+GStr
EAST BARRIERE RIVER,EAST BARRIERE RIVER,259,51.24079067420,-119.93759890100,Stream,100-190442-998192-185576-297859-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-190100-31800-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46612,NTh,GStr,NTh+GStr
FENNELL CREEK AND SASKUM CREEK,,2746,51.35257689730,-119.72326847200,Stream Aggregate,100-190442-998192-185576-677668-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-190100-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46632,NTh,GStr,NTh+GStr
FINN CREEK,FINN CREEK,279,51.89602393650,-119.32465805700,Stream,100-190442-998192-602714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-619200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46784,NTh,GStr,NTh+GStr
GOOSE CREEK,GOOSE CREEK,280,52.07903058070,-119.29645703100,Stream,100-190442-998192-668896-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-686500-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46792,NTh,GStr,NTh+GStr
HAGGARD CREEK,HAGGARD CREEK,260,51.24382566820,-119.93064303100,Stream,100-190442-998192-185576-297859-015779-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-190100-31800-00800-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46622,NTh,GStr,NTh+GStr
HARPER CREEK,HARPER CREEK,2395,51.32055949840,-119.87680365300,Stream,100-190442-998192-185576-497452-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-190100-51200-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,1170,NTh,GStr,NTh+GStr
LEMIEUX CREEK,LEMIEUX CREEK,262,51.42444746440,-120.20083151600,Stream,100-190442-998192-274759-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-281900-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46642,NTh,GStr,NTh+GStr
LINDQUIST CREEK,LINDQUIST CREEK,2469,51.32042696180,-120.17332227700,Stream,100-190442-998192-239435-011540-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-245500-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,53131,NTh,GStr,NTh+GStr
LOUIS CREEK,LOUIS CREEK,257,51.13754828640,-120.12861324300,Stream,100-190442-998192-171874-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-175200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46592,NTh,GStr,NTh+GStr
LYON CREEK,LYON CREEK,278,51.87798775360,-119.30896331100,Stream,100-190442-998192-595721-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-613200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46774,NTh,GStr,NTh+GStr
MAHOOD RIVER,MAHOOD RIVER,268,51.91606124700,-120.19433759900,Stream,100-190442-998192-349877-237590-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-360400-23900-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46702,NTh,GStr,NTh+GStr
MANN CREEK,MANN CREEK,265,51.56635680190,-120.13635569700,Stream,100-190442-998192-325873-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-335800-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46672,NTh,GStr,NTh+GStr
MCTAGGART CREEK,MCTAGGART CREEK,264,51.41268845560,-120.12813966600,Stream,100-190442-998192-288800-076644-261917-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-296400-08100-25900-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46662,NTh,GStr,NTh+GStr
MILEDGE CREEK,MILEDGE CREEK,1365386,52.27628930080,-119.17544009800,Stream,100-190442-998192-747543-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-765200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,53134,NTh,GStr,NTh+GStr
NORTH THOMPSON RIVER,NORTH THOMPSON RIVER,256,50.68178400990,-120.34184586200,Stream,100-190442-998192-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-000000-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46582,NTh,GStr,NTh+GStr
PAUL CREEK,PAUL CREEK,2376,50.70504718110,-120.34999795400,Stream,100-190442-998192-008142-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-008200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,53132,NTh,GStr,NTh+GStr
PETERSON CREEK,PETERSON CREEK,2379,51.19964096960,-120.14379230400,Stream,100-190442-998192-195429-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-200000-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,53133,NTh,GStr,NTh+GStr
RAFT RIVER,RAFT RIVER,269,51.63206515030,-119.99230280600,Stream,100-190442-998192-368776-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-379800-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46712,NTh,GStr,NTh+GStr
REG CHRISTIE CREEK,REG CHRISTIE CREEK,271,51.59897511320,-119.67374088700,Stream,100-190442-998192-447984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-461200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46722,NTh,GStr,NTh+GStr
SHANNON CREEK,SHANNON CREEK,275,51.78353418290,-119.31769325100,Stream,100-190442-998192-565251-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-581100-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46753,NTh,GStr,NTh+GStr
THUNDER RIVER,THUNDER RIVER,2380,52.21768878070,-119.21068951500,Stream,100-190442-998192-725246-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-743000-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,127,NTh,GStr,NTh+GStr
TUMTUM CREEK,TUMTUM CREEK,277,51.82895506930,-119.29167975700,Stream,100-190442-998192-580325-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-596300-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46764,NTh,GStr,NTh+GStr
WIRE CACHE CREEK,WIRE CACHE CREEK,273,51.71509379080,-119.36561657800,Stream,100-190442-998192-541184-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,129-556200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH THOMPSON,CO-9,CO,Current,46733,NTh,GStr,NTh+GStr
ASHLU CREEK,ASHLU CREEK,728,49.89703213840,-123.30242361500,Stream,900-105574-372968-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-38300-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,50031,SC,GStr,SC+GStr
B.C. RAIL SPAWNING CHANNEL,,725,49.82600912340,-123.14942003700,Artificial Channel,900-105574-143635-079075-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,50016,SC,GStr,SC+GStr
BISHOP CREEK,BISHOP CREEK,786,49.43447546030,-122.87498865300,Stream,900-069505-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-057500-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,48936,SC,GStr,SC+GStr
BRANCH 100 CREEK,,729,49.92562258290,-123.29071889000,Stream,900-105574-410965-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-41900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,50036,SC,GStr,SC+GStr
BRENNAN CHANNEL,,712,49.72899057510,-123.13307835300,Artificial Channel,900-105574-066486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49946,SC,GStr,SC+GStr
BROHM RIVER,BROHM RIVER,720,49.79378638210,-123.13188425500,Stream,900-105574-143635-038377-167657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-03600-1780-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49991,SC,GStr,SC+GStr
BROTHERS CREEK,BROTHERS CREEK,698,49.32803001590,-123.13066263200,Stream,900-083503-029048-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-071100-03400-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49875,SC,GStr,SC+GStr
CAPILANO RIVER,CAPILANO RIVER,697,49.32156125950,-123.13972854000,Stream,900-083503-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-071100-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49870,SC,GStr,SC+GStr
CHAPMAN CREEK,CHAPMAN CREEK,760,49.43927779660,-123.72345296600,Stream,900-127577-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-120400-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,48666,SC,GStr,SC+GStr
CHASTER CREEK,CHASTER CREEK,756,49.39001156110,-123.55595206000,Stream,900-123440-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-116000-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,48626,SC,GStr,SC+GStr
CHEAKAMUS RIVER,CHEAKAMUS RIVER,719,49.77959275010,-123.17765419400,Stream,900-105574-143635-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49986,SC,GStr,SC+GStr
CHUK-CHUK CREEK,,734,49.97572484320,-123.30632052100,Stream,900-105574-484439-022011-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-48600-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,50056,SC,GStr,SC+GStr
DAKOTA CREEK,DAKOTA CREEK,745,49.51074180140,-123.49481126100,Stream,900-117072-001054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-109700-00200-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,50132,SC,GStr,SC+GStr
DRYDEN CREEK,DRYDEN CREEK,717,49.75537972760,-123.13920723800,Stream,900-105574-092353-121874-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-07500-11900-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49976,SC,GStr,SC+GStr
EAGLE CREEK,EAGLE CREEK,701,49.35361735300,-123.26825006500,Stream,900-087856-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-075300-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CO-10,CO,Current,49880,SC,GStr,SC+GStr
