NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
LARD CREEK,LARD CREEK,1009,52.73538353960,-127.82558641400,Stream,910-489610-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-498900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51975,NC,HStr,NC+HStr
LITTLE WEDEENE RIVER,LITTLE WEDEENE RIVER,1057,54.12176551370,-128.61858749500,Stream,910-665062-182901-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-17000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50395,NC,HStr,NC+HStr
MARKLE INLET CREEK,,1928,53.60845068690,-129.90462694000,Stream,915-672242-491463-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-46300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,3264,HecLow,HStr,HecLow+HStr
MARTIN RIVER,MARTIN RIVER,986,52.36037070760,-127.72277137300,Stream,910-358714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-373400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51860,NC,HStr,NC+HStr
MCMICKING CREEK,,1895,53.08229367260,-129.45919596300,Stream,915-651581-217516-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-538000-24300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44095,HecLow,HStr,HecLow+HStr
MISSED CREEK,,1088,53.50368449860,-129.28145721800,Stream,910-717438-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-724000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52450,HecLow,HStr,HecLow+HStr
MUSSEL RIVER,MUSSEL RIVER,1015,52.92057631580,-128.03249593900,Stream,910-505601-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-514200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52005,NC,HStr,NC+HStr
NASCALL CREEK,,981,52.46020926130,-127.31591466600,Stream,910-326799-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-342000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51835,NC,HStr,NC+HStr
NECLEETSCONNAY RIVER,NECLEETSCONNAY RIVER,971,52.38928999080,-126.77359151100,Stream,910-275583-004276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-291600-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,3166,BCD,HStr,BCD+HStr
NIAS CREEK,NIAS CREEK,1852,52.92332209410,-128.74383422700,Stream,915-620970-124965-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-13600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43880,NC,HStr,NC+HStr
NOOSESECK RIVER,NOOSESECK RIVER,973,52.34064549890,-126.98164421700,Stream,910-280177-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-296200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51795,BCD,HStr,BCD+HStr
OAR POINT CREEK,,1922,53.38403517160,-129.82217674200,Stream,915-672242-225434-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-20800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44230,HecLow,HStr,HecLow+HStr
PA-AAT RIVER,PA-AAT RIVER,1914,53.80916022810,-130.00554604000,Stream,915-672242-781764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-75800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,3250,HecLow,HStr,HecLow+HStr
PARIL RIVER,PARIL RIVER,1029,53.48843102350,-128.76591689700,Stream,910-574801-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-582400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50255,NC,HStr,NC+HStr
PIKE CREEK,PIKE CREEK,1039,53.67252032130,-128.80066198300,Stream,910-640132-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-648400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50305,NC,HStr,NC+HStr
POISON COVE CREEK,POISON COVE CREEK,1014,52.90099197090,-128.02145450900,Stream,910-504706-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-513400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52000,NC,HStr,NC+HStr
QUARTCHA CREEK,QUARTCHA CREEK,993,52.51538598120,-127.84154880900,Stream,910-387066-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-400700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51895,NC,HStr,NC+HStr
QUATLENA RIVER,QUATLENA RIVER,961,52.03142078890,-127.61215055600,Stream,910-225080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-240300-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51730,NC,HStr,NC+HStr
RIORDAN CREEK,,1905,53.43369035000,-128.95847323100,Stream,915-679587-783332-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-566500-58300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44145,NC,HStr,NC+HStr
RONALD CREEK,RONALD CREEK,1851,52.94241647630,-128.68422547400,Stream,915-620970-106372-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-11800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43875,NC,HStr,NC+HStr
ROSCOE CREEK,ROSCOE CREEK,991,52.47518334120,-127.74324896600,Stream,910-383578-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-397200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51885,NC,HStr,NC+HStr
SCOW BAY CREEK,,1025,53.22416355650,-128.66255007600,Stream,910-548131-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-555800-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50235,NC,HStr,NC+HStr
SKOWQUILTZ RIVER,SKOWQUILTZ RIVER,978,52.60853844440,-127.16996327000,Stream,910-318106-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-334000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51820,NC,HStr,NC+HStr
SNOOTLI CREEK,SNOOTLI CREEK,969,52.37995087200,-126.63871662300,Stream,910-275583-179800-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-21500-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51775,BCD,HStr,BCD+HStr
SOCKEYE CREEK,,3556,52.49259278730,-128.47509895900,Stream,915-606604-953763-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-94700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,3171,HecLow,HStr,HecLow+HStr
STEWART CREEK,,1912,53.39485922220,-129.41646207400,Stream,915-679014-571528-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-563500-55400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,3249,HecLow,HStr,HecLow+HStr
TALEOMEY RIVER,TALEOMEY RIVER,965,52.02671133280,-126.68294535400,Stream,910-260202-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-275900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51750,BCD,HStr,BCD+HStr
TETLOCK CREEK,TETLOCK CREEK,1075,54.23856956650,-128.26264791700,Stream,910-665062-595276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-60100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52385,NC,HStr,NC+HStr
TURN CREEK,,1901,53.22435716130,-129.30254081000,Stream,915-661162-299200-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-29400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44125,HecLow,HStr,HecLow+HStr
TURTLE CREEK,,1903,53.32116067450,-129.27986630500,Stream,915-661162-452740-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-45000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44135,HecLow,HStr,HecLow+HStr
TUWARTZ CREEK,,1918,53.29191592840,-129.54002439000,Stream,915-672242-973601-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-95600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44210,HecLow,HStr,HecLow+HStr
VERNEY PASSAGE CREEK,,1907,53.56844618550,-128.99746543600,Stream,915-685656-750449-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-567300-75400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44155,NC,HStr,NC+HStr
WAHOO CREEK,WAHOO CREEK,1035,53.49208146090,-128.11918826700,Stream,910-618922-015487-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-627400-01800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50285,NC,HStr,NC+HStr
WEEWANIE CREEK,WEEWANIE CREEK,1040,53.69089404550,-128.78612877600,Stream,910-640873-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-649000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50310,NC,HStr,NC+HStr
WEST ARM CREEK,,1870,53.13776812140,-128.97744473400,Stream,915-620970-701881-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-70700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43970,NC,HStr,NC+HStr
WILSON CREEK,,1927,53.56385014470,-129.88763844100,Stream,915-672242-451398-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-42000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44255,HecLow,HStr,HecLow+HStr
WINDY BAY CREEK,,1837,52.77533683580,-128.20333903400,Stream,915-619063-789911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-41400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,42780,NC,HStr,NC+HStr
WORAN CREEK,WORAN CREEK,7990611,52.45277630810,-127.32429241400,Stream,910-327214-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-342400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51840,NC,HStr,NC+HStr
ADA COVE CREEK,,2683,52.05553715310,-128.05054962800,Stream,915-553298-730791-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-213000-71100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,3170,HecLow,HStr,HecLow+HStr
ALPHA CREEK,ALPHA CREEK,1932,53.86273752740,-130.27933215300,Stream,915-672242-717021-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-69000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44280,HecLow,NSKEst,HecLow+NSKEst
BEALE'S LAGOON CREEK,,1803,52.18328305240,-127.98272782200,Stream,915-583813-072602-079028-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233500-13600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43750,HecLow,HStr,HecLow+HStr
BIG DOG CREEK,,1943,53.47536679700,-130.39839603000,Stream,915-669295-459101-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-33700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44335,HecLow,HStr,HecLow+HStr
BLEE CREEK,BLEE CREEK,1843,52.74478889990,-128.72458736400,Stream,915-620970-038323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-03900-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43810,HecLow,HStr,HecLow+HStr
BULLEY BAY CREEK,,1816,52.46561685580,-128.31425032000,Stream,915-600827-567679-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-477000-57700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43785,HecLow,HStr,HecLow+HStr
BULLOCK CHANNEL CREEKS,,995,52.39084589560,-128.07454115700,Stream Aggregate,,,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51905,HecLow,HStr,HecLow+HStr
CHAMISS CREEK,,998,52.48799548700,-128.10812921500,Stream,910-435723-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-448100-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51920,HecLow,HStr,HecLow+HStr
CHOKE PASS CREEKS (3),,7990621,52.36104003420,-128.06517761200,Stream Aggregate,,,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43685,HecLow,HStr,HecLow+HStr
CLATSE CREEK,CLATSE CREEK,989,52.33571905220,-127.83793467700,Stream,910-371518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-385700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51875,HecLow,HStr,HecLow+HStr
CLIFFORD CREEK,CLIFFORD CREEK,1882,52.60577319340,-129.12287638300,Stream,915-609400-310111-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-35000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44030,HecLow,HStr,HecLow+HStr
DEER PASS LAGOON CREEKS,,1806,52.22209702440,-127.99634886000,Stream Aggregate,915-583813-439111-693654-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233500-50100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43765,HecLow,HStr,HecLow+HStr
DENISE CREEK,DENISE CREEK,1735,54.28488032980,-130.14639600400,Stream,910-785913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-793700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43410,HecLow,NSKEst,HecLow+NSKEst
DON CREEK,,1876,52.51110175180,-128.94098871000,Stream,915-609400-934170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-97900-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44000,HecLow,HStr,HecLow+HStr
DUFFEY CREEK,DUFFEY CREEK,1878,52.53617921850,-129.02264721500,Stream,915-609400-127069-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-15800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44010,HecLow,HStr,HecLow+HStr
EAGLE CREEK,,1887,52.67537999960,-129.17507333900,Stream,915-609400-520079-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-54600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44055,HecLow,HStr,HecLow+HStr
ELLERSLIE LAGOON CREEK,,996,52.52975758840,-127.99615940900,Stream,910-420700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-433100-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51910,HecLow,HStr,HecLow+HStr
FLUX CREEK,FLUX CREEK,1883,52.60660920540,-129.12299597400,Stream,915-609400-310562-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-35100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44035,HecLow,HStr,HecLow+HStr
FURY CREEK,,1875,52.66667952530,-129.01682938500,Stream,915-609400-820879-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-86200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43995,HecLow,HStr,HecLow+HStr
GOAT BUSHU CREEK,,987,52.20850153680,-127.88315898100,Stream,910-365157-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-379500-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51865,HecLow,HStr,HecLow+HStr
HEAD CREEK,,1959,53.96425943740,-130.33603597300,Stream,915-724877-170982-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-18600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,3266,HecLow,NSKEst,HecLow+NSKEst
HIRD POINT CREEK,,1008,52.56928221740,-128.23201536600,Stream,910-477992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-487400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51970,HecLow,HStr,HecLow+HStr
HOGAN CREEK,HOGAN CREEK,926,51.37703671800,-127.66139931900,Stream,910-081796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-091400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,49749,HecLow,HStr,HecLow+HStr
INDIAN HARBOUR CREEK,,1941,53.35268970110,-130.15904566500,Stream,915-669295-321349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560000-20600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44325,HecLow,HStr,HecLow+HStr
JOHNSTON CREEK,JOHNSTON CREEK,931,51.49213706710,-127.53908909800,Stream,910-108491-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-118900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,49774,HecLow,HStr,HecLow+HStr
KITASU CREEK,KITASOO CREEK,1820,52.58795783470,-128.52342368500,Stream,915-606604-894955-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-87400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,42695,HecLow,HStr,HecLow+HStr
KLEMTU CREEK,KLEMTU CREEK,2030,52.59175904950,-128.52513862600,Stream,915-606604-893136-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-87200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,45302,HecLow,HStr,HecLow+HStr
LITTLE CREEK,,1840,52.68909378360,-128.58231536000,Stream,915-620970-921818-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-92500-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43270,HecLow,HStr,HecLow+HStr
NAMELESS CREEK,,1006,52.42927816140,-128.22009548700,Stream,910-471757-209366-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-481400-21000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51960,HecLow,HStr,HecLow+HStr
NEEKAS CREEK,NEEKAS CREEK,999,52.47388298180,-128.16143217700,Stream,910-438580-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-450900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,51925,HecLow,HStr,HecLow+HStr
NOBLE  CREEK,,1879,52.53967422160,-129.02968234700,Stream,915-609400-138871-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-18300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44015,HecLow,HStr,HecLow+HStr
OSMENT CREEK,,1822,52.52708141320,-128.67990187100,Stream,915-606604-423158-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-482000-50100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,42705,HecLow,HStr,HecLow+HStr
PYNE CREEK,PYNE CREEK,1855,52.84861232790,-128.81308309600,Stream,915-620970-148633-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-16200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43895,HecLow,HStr,HecLow+HStr
QUIGLEY CREEK,QUIGLEY CREEK,1841,52.65442128510,-128.73486855900,Stream,915-620970-013748-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-01500-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43800,HecLow,HStr,HecLow+HStr
ROBINSON CREEKS,,1815,52.44566795700,-128.29450642900,Stream,915-600827-747050-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-477000-76100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43780,HecLow,HStr,HecLow+HStr
SALLY CREEK,,1804,52.20806570900,-128.07490394100,Stream,915-583813-270047-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-233500-34000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43755,HecLow,HStr,HecLow+HStr
SALMON CREEK,,1886,52.67494703790,-129.18792399800,Stream,915-609400-515216-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-54100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44050,HecLow,HStr,HecLow+HStr
SENTINEL CREEK,,1881,52.55077023220,-129.09511482300,Stream,915-609400-240259-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-483500-28300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44025,HecLow,HStr,HecLow+HStr
SODA CREEK,,1839,52.83439163940,-128.54908268200,Stream,915-620970-883638-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-88700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,42790,NC,HStr,NC+HStr
SPILLER RIVER,SPILLER RIVER,1954,54.00972875100,-130.29790874100,Stream,915-724877-866008-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-87800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,44390,HecLow,NSKEst,HecLow+NSKEst
STEEP CREEK,,1858,52.67246611110,-128.85098642000,Stream,915-620970-240040-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-25100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL STREAMS,SER-17,SER,Current,43910,HecLow,HStr,HecLow+HStr
