SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
SILVERDALE CREEK,SILVERDALE CREEK,36,49.13323453410,-122.35848073100,Stream,100-050984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-051900-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,48012,LFR,GStr,LFR+GStr
SLESSE CREEK,SLESSE CREEK,77,49.07822601080,-121.70875869000,Stream,100-064535-057628-380676-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47035,LFR,GStr,LFR+GStr
SLOQUET CREEK,SLOQUET CREEK,197,49.76784582160,-122.20503098800,Stream,100-077501-955583-030689-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,119-025200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46096,LILL,GStr,LILL+GStr
SQUAWKUM CREEK,SQUAWKUM CREEK,180,49.23274911340,-121.99635604600,Stream,100-077501-039335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-036900-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46037,LFR,GStr,LFR+GStr
STAVE RIVER,STAVE RIVER,34,49.17180352940,-122.42376016300,Stream,100-046202-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-047100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,48008,LFR,GStr,LFR+GStr
STEELHEAD CREEK,STEELHEAD CREEK,184,49.22500422110,-122.35265166600,Stream,100-046202-085851-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-047100-09100-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46052,LFR,GStr,LFR+GStr
STREET CREEK,STREET CREEK,66,49.09111575190,-122.03670380900,Stream,100-064535-057628-072521-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-07400-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47000,LFR,GStr,LFR+GStr
SUMAS RIVER,SUMAS RIVER,61,49.14152397740,-122.12392003600,Stream,100-064535-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46980,LFR,GStr,LFR+GStr
SWELTZER RIVER,SWELTZER RIVER,70,49.09615176850,-121.96377009500,Stream,100-064535-057628-134797-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-13300-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47018,LFR,GStr,LFR+GStr
TAMIHI CREEK,TAMIHI CREEK,74,49.07081082030,-121.84078526600,Stream,100-064535-057628-249655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-24800-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47028,LFR,GStr,LFR+GStr
THURSTON CREEK,,75,49.07946717870,-121.74480555600,Stream,100-064535-057628-347687-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-34700-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47030,LFR,GStr,LFR+GStr
TIPELLA CREEK,TIPELLA CREEK,194,49.74283255560,-122.15162620500,Stream,100-077501-955583-005332-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-954600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46081,LFR,GStr,LFR+GStr
TROUT LAKE CREEK,TROUT LAKE CREEK,188,49.34143199330,-121.74754402400,Stream,100-077501-285718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-259000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46062,LFR,GStr,LFR+GStr
TWENTY MILE CREEK,TWENTY MILE CREEK,191,49.53402781970,-121.88546773300,Stream,100-077501-608883-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-588000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46071,LFR,GStr,LFR+GStr
WADES CREEK,WADES CREEK,49,49.13432197550,-122.18123806900,Stream,100-061319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-062300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47552,LFR,GStr,LFR+GStr
WAHLEACH CREEK,WAHLEACH CREEK,106,49.31871439300,-121.62776284100,Stream,100-100401-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47102,LFR,GStr,LFR+GStr
WAHLEACH SLOUGH,,102,49.21279557000,-121.72177684500,Slough Segment,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47089,LFR,GStr,LFR+GStr
WEAVER CREEK,WEAVER CREEK,183,49.31432926730,-121.87547357700,Stream,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46047,LFR,GStr,LFR+GStr
WEST CREEK,WEST CREEK,30,49.16297133160,-122.53103960400,Stream,100-040775-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-041600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47985,LFR,GStr,LFR+GStr
WHONNOCK CREEK,WHONNOCK CREEK,33,49.17340368120,-122.46047669300,Stream,100-044391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-045300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,48002,LFR,GStr,LFR+GStr
WIDGEON CREEK,WIDGEON CREEK,21,49.35501764290,-122.63229589400,Stream,100-025956-183905-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-026700-19300-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47957,LFR,GStr,LFR+GStr
WORTH CREEK,,53,49.28655289480,-122.05092932800,Stream,100-066153-871349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-064000-91100-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,46969,LFR,GStr,LFR+GStr
YORKSON CREEK,YORKSON CREEK,26,49.19597025190,-122.65457701700,Stream,100-032496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-033300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CM-2,CM,Current,47960,LFR,GStr,LFR+GStr
ASHLU CREEK,ASHLU CREEK,728,49.89703213840,-123.30242361500,Stream,900-105574-372968-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-38300-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50033,SC,GStr,SC+GStr
AVALON CREEK,,746,49.49791110550,-123.48943336900,Stream,900-117640-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-110200-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50146,SC,GStr,SC+GStr
B.C. RAIL SPAWNING CHANNEL,,725,49.82600912340,-123.14942003700,Artificial Channel,900-105574-143635-079075-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50018,SC,GStr,SC+GStr
BISHOP CREEK,BISHOP CREEK,786,49.43447546030,-122.87498865300,Stream,900-069505-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-057500-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,48940,SC,GStr,SC+GStr
BRANCH 100 CREEK,,729,49.92562258290,-123.29071889000,Stream,900-105574-410965-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-41900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50038,SC,GStr,SC+GStr
BRENNAN CHANNEL,,712,49.72899057510,-123.13307835300,Artificial Channel,900-105574-066486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49948,SC,GStr,SC+GStr
BROTHERS CREEK,BROTHERS CREEK,698,49.32803001590,-123.13066263200,Stream,900-083503-029048-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-071100-03400-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49877,SC,GStr,SC+GStr
CAPILANO RIVER,CAPILANO RIVER,697,49.32156125950,-123.13972854000,Stream,900-083503-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-071100-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49872,SC,GStr,SC+GStr
CENTRE CREEK,CENTRE CREEK,750,49.48152416610,-123.37560876700,Stream,905-362156-224548-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-079000-21000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49447,SC,GStr,SC+GStr
CHEAKAMUS RIVER,CHEAKAMUS RIVER,719,49.77959275010,-123.17765419400,Stream,900-105574-143635-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49988,SC,GStr,SC+GStr
CHUK-CHUK CREEK,,734,49.97572484320,-123.30632052100,Stream,900-105574-484439-022011-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-48600-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50058,SC,GStr,SC+GStr
DAKOTA CREEK,DAKOTA CREEK,745,49.51074180140,-123.49481126100,Stream,900-117072-001054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-109700-00200-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50136,SC,GStr,SC+GStr
DRYDEN CREEK,DRYDEN CREEK,717,49.75537972760,-123.13920723800,Stream,900-105574-092353-121874-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-07500-11900-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49978,SC,GStr,SC+GStr
EAGLE CREEK,EAGLE CREEK,701,49.35361735300,-123.26825006500,Stream,900-087856-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-075300-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49882,SC,GStr,SC+GStr
HASTINGS CREEK,HASTINGS CREEK,694,49.32420603260,-123.02795076200,Stream,900-079298-151073-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-066900-15500-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49857,SC,GStr,SC+GStr
HOP RANCH CREEK,HOP RANCH CREEK,716,49.75207555610,-123.14172509100,Stream,900-105574-092353-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-07500-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49973,SC,GStr,SC+GStr
HUTCHINSON CREEK,HUTCHINSON CREEK,754,49.45200314060,-123.47137107100,Stream,900-119722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-112300-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,48610,SC,GStr,SC+GStr
INDIAN RIVER,INDIAN RIVER,688,49.47103553300,-122.88310459200,Stream,900-068008-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-056000-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49827,SC,GStr,SC+GStr
JUDD SLOUGH,JUDD SLOUGH,718,49.75777666560,-123.15702680000,Slough,900-105574-106202-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-11300-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49983,SC,GStr,SC+GStr
JULY CREEK,,733,49.99311586110,-123.33031622900,Stream,900-105574-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-51900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50053,SC,GStr,SC+GStr
LANGDALE CREEK,LANGDALE CREEK,755,49.43271792050,-123.47379307300,Stream,900-120511-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-113000-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,48620,SC,GStr,SC+GStr
LONG BAY CREEK,,749,49.47886658750,-123.34509281000,Stream,905-362156-094954-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-079000-08400-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50173,SC,GStr,SC+GStr
LOWER PARADISE CHANNEL,,721,49.81956456770,-123.15293185800,Artificial Channel,900-105574-143635-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49998,SC,GStr,SC+GStr
LYNN CREEK,LYNN CREEK,693,49.30037472620,-123.03913390200,Stream,900-079298-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-066900-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49852,SC,GStr,SC+GStr
MACKAY CREEK,MACKAY CREEK,696,49.31407134150,-123.10259975300,Stream,900-081565-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-069300-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49867,SC,GStr,SC+GStr
MAMQUAM RIVER,MAMQUAM RIVER,709,49.73344308780,-123.15466231400,Stream,900-105574-066486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49932,SC,GStr,SC+GStr
MAMQUAM SPAWNING CHANNEL,,715,49.73160997650,-123.13101775200,Artificial Channel,900-105574-066486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49968,SC,GStr,SC+GStr
MANNION CREEK,MANNION CREEK,753,49.46229020180,-123.44749828500,Stream,905-362156-488174-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-079000-48200-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49462,SC,GStr,SC+GStr
MAPLEWOOD CREEK,,692,49.30921429190,-123.01999317500,Stream,,,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49847,SC,GStr,SC+GStr
MASHITER CREEK,MASHITER CREEK,714,49.73348820350,-123.11430477600,Stream,900-105574-066486-101671-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-08900-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49961,SC,GStr,SC+GStr
MASHITER SPAWNING CHANNEL,,711,49.73767043640,-123.10829377300,Artificial Channel,900-105574-066486-101671-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-08900-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49943,SC,GStr,SC+GStr
MCCARTNEY CREEK,MCCARTNEY CREEK,690,49.30788316620,-122.99901012400,Stream,900-076220-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-064400-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49837,SC,GStr,SC+GStr
MCNAB CREEK,MCNAB CREEK,742,49.56191366190,-123.38054123200,Stream,900-113519-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-106300-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50106,SC,GStr,SC+GStr
MCNAIR CREEK,MCNAIR CREEK,744,49.51074037740,-123.49497655800,Stream,900-117072-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-109700-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50126,SC,GStr,SC+GStr
MEIGHAN CREEK,,710,49.74809916890,-123.14237995800,Stream,900-105574-087851-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-07100-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,49938,SC,GStr,SC+GStr
MILL CREEK,MILL CREEK,740,49.66505492840,-123.25234438600,Stream,900-107324-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-100100-00000-00000-0000-0000-000-000-000-000-000-000,HOWE SOUND-BURRARD INLET,CM-3,CM,Current,50086,SC,GStr,SC+GStr
