SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
STEELHEAD CREEK,STEELHEAD CREEK,184,49.22500422110,-122.35265166600,Stream,100-046202-085851-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-047100-09100-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,46051,LFR,GStr,LFR+GStr
STEIN RIVER,STEIN RIVER,126,50.28839910520,-121.62927804400,Stream,100-195373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47171,MFR,GStr,MFR+GStr
STOYOMA CREEK,STOYOMA CREEK,2387,49.89461776180,-121.44877933400,Stream,100-160890-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-162300-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,45007,FRCany,GStr,FRCany+GStr
SUCKER CREEK,SUCKER CREEK,113,49.38279819250,-121.42444824500,Stream,100-113848-030843-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-115400-03100-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47129,FRCany,GStr,FRCany+GStr
SWELTZER RIVER,SWELTZER RIVER,70,49.09615176850,-121.96377009500,Stream,100-064535-057628-134797-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-13300-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47017,LFR,GStr,LFR+GStr
TAMIHI CREEK,TAMIHI CREEK,74,49.07081082030,-121.84078526600,Stream,100-064535-057628-249655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-24800-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47027,LFR,GStr,LFR+GStr
TEXAS CREEK,TEXAS CREEK,128,50.56609258880,-121.80641495900,Stream,100-221875-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-223700-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47179,MFR,GStr,MFR+GStr
THOMPSON RIVER,THOMPSON RIVER,211,50.23556347820,-121.58276100600,Stream,100-190442-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,46161,LTh,GStr,LTh+GStr
TROUT LAKE CREEK,TROUT LAKE CREEK,188,49.34143199330,-121.74754402400,Stream,100-077501-285718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-259000-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,46061,LFR,GStr,LFR+GStr
WAHLEACH CREEK,WAHLEACH CREEK,106,49.31871439300,-121.62776284100,Stream,100-100401-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-101800-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47101,LFR,GStr,LFR+GStr
WATSON BAR CREEK,WATSON BAR CREEK,2575,51.10848421740,-122.02420145500,Stream,100-280323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-282400-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,44655,MFR,GStr,MFR+GStr
WEAVER CHANNEL,,2436,49.32173042800,-121.88110466700,Artificial Channel,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,45088,LFR,GStr,LFR+GStr
WEAVER CREEK,WEAVER CREEK,183,49.31432926730,-121.87547357700,Stream,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,46046,LFR,GStr,LFR+GStr
WHONNOCK CREEK,WHONNOCK CREEK,33,49.17340368120,-122.46047669300,Stream,100-044391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-045300-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,48000,LFR,GStr,LFR+GStr
WIDGEON CREEK,WIDGEON CREEK,21,49.35501764290,-122.63229589400,Stream,100-025956-183905-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-026700-19300-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47956,LFR,GStr,LFR+GStr
WILLIAMS LAKE RIVER,WILLIAMS LAKE RIVER,2037,52.16382052440,-122.27231889700,Stream,100-382626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-385000-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,45311,MFR,GStr,MFR+GStr
YALAKOM RIVER,YALAKOM RIVER,134,50.86356005100,-122.17250181300,Stream,100-239855-151124-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-241900-16600-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47233,MFR,GStr,MFR+GStr
YALE CREEK,YALE CREEK,122,49.56130432740,-121.42388328500,Stream,100-129251-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-130700-00000-00000-0000-0000-000-000-000-000-000-000,FRASER RIVER,PKO-1,PKO,Current,47148,FRCany,GStr,FRCany+GStr
BROTHERS CREEK,BROTHERS CREEK,698,49.32803001590,-123.13066263200,Stream,900-083503-029048-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-071100-03400-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49876,SC,GStr,SC+GStr
CAPILANO RIVER,CAPILANO RIVER,697,49.32156125950,-123.13972854000,Stream,900-083503-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-071100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49871,SC,GStr,SC+GStr
CHEAKAMUS RIVER,CHEAKAMUS RIVER,719,49.77959275010,-123.17765419400,Stream,900-105574-143635-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49987,SC,GStr,SC+GStr
INDIAN RIVER,INDIAN RIVER,688,49.47103553300,-122.88310459200,Stream,900-068008-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-056000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49826,SC,GStr,SC+GStr
LYNN CREEK,LYNN CREEK,693,49.30037472620,-123.03913390200,Stream,900-079298-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-066900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49851,SC,GStr,SC+GStr
MAMQUAM RIVER,MAMQUAM RIVER,709,49.73344308780,-123.15466231400,Stream,900-105574-066486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49931,SC,GStr,SC+GStr
MAMQUAM SPAWNING CHANNEL,,715,49.73160997650,-123.13101775200,Artificial Channel,900-105574-066486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49967,SC,GStr,SC+GStr
MASHITER CREEK,MASHITER CREEK,714,49.73348820350,-123.11430477600,Stream,900-105574-066486-101671-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-05100-08900-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49959,SC,GStr,SC+GStr
MOODY CHANNEL,,722,49.80212369780,-123.15380846000,Artificial Channel,900-105574-143635-041488-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-12900-04000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,50002,SC,GStr,SC+GStr
RICHARDS CREEK,,687,49.38463810440,-122.86316864700,Stream,900-064646-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-052700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49821,SC,GStr,SC+GStr
SEYMOUR RIVER,SEYMOUR RIVER,691,49.30187967900,-123.02461770100,Stream,900-078372-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-066100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49841,SC,GStr,SC+GStr
SHANNON CREEK,SHANNON CREEK,772,49.67508421950,-123.16147426800,Stream,900-102436-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-090400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,48798,SC,GStr,SC+GStr
STAWAMUS RIVER,STAWAMUS RIVER,705,49.68830658080,-123.15473823900,Stream,900-102882-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-091000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HOWE SOUND-BURRARD INLET,PKO-2,PKO,Current,49908,SC,GStr,SC+GStr
ANGUS CREEK,ANGUS CREEK,771,49.50711288960,-123.75659661900,Stream,900-169940-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-166800-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48788,SC,GStr,SC+GStr
ASHLU CREEK,ASHLU CREEK,728,49.89703213840,-123.30242361500,Stream,900-105574-372968-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-097600-38300-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,50032,SC,GStr,SC+GStr
BREM RIVER,BREM RIVER,813,50.43562184730,-124.66634212900,Stream,900-358652-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-357900-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,50504,SC,GStr,SC+GStr
BREM RIVER TRIBUTARY,,814,50.44015225540,-124.66707762500,Stream,900-358652-020005-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-357900-01700-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,50514,SC,GStr,SC+GStr
BRITTAIN RIVER,BRITTAIN RIVER,784,49.99745037960,-124.00965709700,Stream,900-247763-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-244600-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48918,SC,GStr,SC+GStr
BURNET CREEK,,770,49.50035929150,-123.74671309200,Stream,900-169576-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-166300-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48778,SC,GStr,SC+GStr
BUSH CREEK,BUSH CREEK,1199,49.01529632710,-123.84804847300,Stream,920-328573-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-327900-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,51564,EVI,GStr,EVI+GStr
CAMPBELL RIVER,CAMPBELL RIVER,1141,50.04871847320,-125.25847143200,Stream,920-627155-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-627900-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,52914,EVI,GStr,EVI+GStr
CARLSON CREEK,CARLSON CREEK,768,49.54193053400,-123.79966708800,Stream,900-165880-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-162600-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48758,SC,GStr,SC+GStr
CHAPMAN CREEK,CHAPMAN CREEK,760,49.43927779660,-123.72345296600,Stream,900-127577-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-120400-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48668,SC,GStr,SC+GStr
CHASTER CREEK,CHASTER CREEK,756,49.39001156110,-123.55595206000,Stream,900-123440-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-116000-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48628,SC,GStr,SC+GStr
CHEMAINUS RIVER,CHEMAINUS RIVER,1204,48.89792582920,-123.67318080000,Stream,920-302830-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-303500-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,39979,EVI,GStr,EVI+GStr
COOK CREEK,COOK CREEK,1174,49.45546523780,-124.75829259500,Stream,920-515977-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-507861-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,51314,EVI,GStr,EVI+GStr
COWICHAN RIVER,COWICHAN RIVER,1208,48.75324893500,-123.63631731400,Stream,920-252823-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,40019,EVI,GStr,EVI+GStr
DAKOTA CREEK,DAKOTA CREEK,745,49.51074180140,-123.49481126100,Stream,900-117072-001054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-109700-00200-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,50134,SC,GStr,SC+GStr
DEIGHTON CREEK,DEIGHTON CREEK,794,49.79287757820,-124.46767246400,Stream,900-284292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-280800-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,49018,SC,GStr,SC+GStr
DEPARTURE CREEK,DEPARTURE CREEK,1190,49.20642522710,-123.96932852000,Stream,920-405946-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-400300-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,51474,EVI,GStr,EVI+GStr
DESERTED RIVER,DESERTED RIVER,780,50.09275635220,-123.74213625000,Stream,900-223912-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-220600-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48878,SC,GStr,SC+GStr
DREW CREEK,DREW CREEK,1135,50.08877978560,-125.19236556000,Stream,905-405793-902265-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-89600-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,52854,SC,GStr,SC+GStr
EARLE CREEK,EARLE CREEK,777,49.73419879120,-123.88199089800,Stream,900-205276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-202000-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48848,SC,GStr,SC+GStr
ENGLISHMAN RIVER,ENGLISHMAN RIVER,1184,49.32530374550,-124.29166481300,Stream,920-470275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-462800-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,51414,EVI,GStr,EVI+GStr
FORBES BAY CREEK,,804,50.27464061180,-124.62199273900,Stream,900-336002-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-333800-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,49118,SC,GStr,SC+GStr
FORBES CREEK,FORBES CREEK,803,50.24169438050,-124.59011825700,Stream,900-334593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-332400-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,49108,SC,GStr,SC+GStr
GRAY CREEK,GRAY CREEK,773,49.53858079180,-123.76559529000,Stream,900-171722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-168400-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48808,SC,GStr,SC+GStr
HEADQUARTERS CREEK,HEADQUARTERS CREEK,398,49.76751517590,-125.11829522400,Stream,920-559826-990728-423365-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-553200-94100-43300-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,45851,EVI,GStr,EVI+GStr
HYACINTHE CREEK,MCKERCHER CREEK,1134,50.12972010540,-125.23926419500,Stream,905-405793-854178-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-84800-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,52844,SC,GStr,SC+GStr
JEFFERD CREEK,JEFFERD CREEK,788,49.77492544580,-124.27933206600,Stream,900-275764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-272400-00000-00000-0000-0000-000-000-000-000-000-000,GEORGIA STRAIT,PKO-3,PKO,Current,48958,SC,GStr,SC+GStr
