NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
BURMAN RIVER,BURMAN RIVER,1356,49.60761042180,-126.04616139700,Stream,930-504218-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-507400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41324,WVI,WVI,WVI+WVI
CANTON CREEK,CANTON CREEK,1370,49.79602081090,-126.47342146900,Stream,930-537619-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-539800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41444,WVI,WVI,WVI+WVI
CARNATION CREEK,CARNATION CREEK,1254,48.91360194900,-125.00378433300,Stream,930-113555-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-112200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40474,WVI,WVI,WVI+WVI
CHAMISS CREEK,CHAMISS CREEK,1422,50.07917039080,-127.28890063100,Stream,930-700522-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-700400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39624,WVI,WVI,WVI+WVI
CHINA CREEK,CHINA CREEK,1259,49.15290903230,-124.79051152300,Stream,930-133780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-132300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40524,WVI,WVI,WVI+WVI
CHUM CREEK,,1401,49.96827294520,-126.94577376300,Stream,930-602577-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-605500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41749,WVI,WVI,WVI+WVI
CLANNINICK CREEK,CLANNINICK CREEK,1425,50.04141743580,-127.41140126700,Stream,930-712616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-713300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39654,WVI,WVI,WVI+WVI
CLAYOQUOT RIVER - UPPER,CLAYOQUOT RIVER,1311,49.20125800960,-125.51261894400,Stream Segment,930-302211-132423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-13900-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,52159,WVI,WVI,WVI+WVI
CONUMA RIVER,CONUMA RIVER,1369,49.79574854700,-126.43855302900,Stream,930-536074-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-538500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41434,WVI,WVI,WVI+WVI
COUGAR CREEK,COUGAR CREEK,1366,49.72382597060,-126.45606435900,Stream,930-527461-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-530500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41409,WVI,WVI,WVI+WVI
CYPRE RIVER,CYPRE RIVER,1329,49.27728083640,-125.91967987600,Stream,930-365210-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-368500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,52334,WVI,WVI,WVI+WVI
DESERTED CREEK,,1372,49.75542062720,-126.50992526800,Stream,930-545884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-548100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41464,WVI,WVI,WVI+WVI
EASY CREEK,,1419,50.12821161950,-127.31117551200,Stream,930-691582-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-691300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40884,WVI,WVI,WVI+WVI
EFFINGHAM RIVER,EFFINGHAM RIVER,1279,49.09534127710,-125.20076704700,Stream,930-191124-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-196400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40704,WVI,WVI,WVI+WVI
EHATISAHT CREEK,EHATISAHT CREEK,1398,49.87536180360,-126.85342746300,Stream,930-586780-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-589700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41719,WVI,WVI,WVI+WVI
ELAINE CREEK,,1420,50.12125435380,-127.29856490000,Stream,930-692089-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-691900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40894,WVI,WVI,WVI+WVI
ELIZA CREEK,ELIZA CREEK,1404,49.94287927670,-127.05158729100,Stream,930-618967-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-621100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41779,WVI,WVI,WVI+WVI
ESPINOSA CREEK,ESPINOSA CREEK,1400,49.98881716400,-126.94421505900,Stream,930-601179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-604000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41739,WVI,WVI,WVI+WVI
FRANKLIN RIVER,FRANKLIN RIVER,1258,49.10302885220,-124.81695833600,Stream,930-130606-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-129400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40514,WVI,WVI,WVI+WVI
GOLD RIVER,GOLD RIVER,1358,49.68114957630,-126.11255448700,Stream,930-508366-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41344,WVI,WVI,WVI+WVI
GORDON RIVER,GORDON RIVER,1238,48.57637289920,-124.41465032000,Stream,930-056675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-054700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40319,WVI,WVI,WVI+WVI
HAMMOND CREEK,,1403,49.94379647450,-127.04459401600,Stream,930-618710-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-620900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41769,WVI,WVI,WVI+WVI
HENDERSON LAKE,HENDERSON LAKE,1273,49.02833409700,-125.05115390600,Lake,930-164367-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-162500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40644,WVI,WVI,WVI+WVI
HOISS CREEK,HOISS CREEK,1373,49.69694685660,-126.56569963700,Stream,930-553866-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-556300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41474,WVI,WVI,WVI+WVI
HOUSTON RIVER,HOUSTON RIVER,1354,49.63510628710,-126.30270509400,Stream,930-494183-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-497700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41304,WVI,WVI,WVI+WVI
ICE RIVER,ICE RIVER,1343,49.47413787540,-126.23053480400,Stream,930-423523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-426900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41194,WVI,WVI,WVI+WVI
INNER BASIN RIVER (RANSOM),,1385,49.79651901130,-126.74463325000,Stream,935-371895-335680-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-37000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41589,WVI,WVI,WVI+WVI
JACKLAH RIVER,JACKLAH RIVER,1355,49.64681473010,-126.15523836500,Stream,930-499033-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-502700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41314,WVI,WVI,WVI+WVI
JANSEN LAKE CREEK,,1421,50.11891865420,-127.29445094400,Stream,930-692270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-692100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39614,WVI,WVI,WVI+WVI
KAOUK RIVER,KAOUK RIVER,1412,50.06350840050,-127.09851485500,Stream,930-665189-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-665700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41859,WVI,WVI,WVI+WVI
KAPOOSE CREEK,KAPOOSE CREEK,1407,49.94823142730,-127.22089812100,Stream,930-637476-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-639800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41809,WVI,WVI,WVI+WVI
KASHUTL RIVER,KASHUTL RIVER,1418,50.19495862050,-127.30984383000,Stream,930-687605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-687400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40874,WVI,WVI,WVI+WVI
KAUWINCH RIVER,KAUWINCH RIVER,1417,50.14450884980,-127.27075414300,Stream,930-683984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-683800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40864,WVI,WVI,WVI+WVI
KENDRICK CREEK,KENDRICK CREEK,1379,49.72746053040,-126.65057121900,Stream,935-371895-841754-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-84200-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41534,WVI,WVI,WVI+WVI
KENNEDY RIVER - UPPER,KENNEDY RIVER,1305,49.12740279100,-125.43489613400,Stream Segment,930-302211-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,52104,WVI,WVI,WVI+WVI
KLEEPTEE CREEK,KLEEPTEE CREEK,1364,49.66236422190,-126.37025650900,Stream,930-518027-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-521000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41389,WVI,WVI,WVI+WVI
LEINER RIVER,LEINER RIVER,1375,49.91188568100,-126.64338904400,Stream,930-564944-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-567600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41494,WVI,WVI,WVI+WVI
LITTLE ZEBALLOS RIVER,LITTLE ZEBALLOS RIVER,1394,49.95574703940,-126.81703483400,Stream,930-577097-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-579900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41679,WVI,WVI,WVI+WVI
LOST SHOE CREEK,LOST SHOE CREEK,1299,49.00289410240,-125.63993834500,Stream,930-253054-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-260600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40824,WVI,WVI,WVI+WVI
MALKSOPE RIVER,MALKSOPE RIVER,1426,50.13851575610,-127.42282656000,Stream,930-721847-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-722200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39664,WVI,WVI,WVI+WVI
MAMAT CREEK,MAMAT CREEK,1399,49.96029880630,-126.90978983400,Stream,930-596397-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-599200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41729,WVI,WVI,WVI+WVI
MARVINAS BAY CREEK,,1380,49.65592775900,-126.62726315300,Stream,935-371895-898401-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-89500-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41544,WVI,WVI,WVI+WVI
MCCURDY CREEK,MCCURDY CREEK,1363,49.67230950000,-126.18836450600,Stream,930-511663-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-514500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41379,WVI,WVI,WVI+WVI
MCKAY COVE CREEK,,1424,50.04586667450,-127.34933655000,Stream,930-708402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-708600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39644,WVI,WVI,WVI+WVI
MEGIN RIVER,MEGIN RIVER,1341,49.43683072740,-126.08498371000,Stream,930-410014-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-413500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41174,WVI,WVI,WVI+WVI
MOOYAH RIVER,MOOYAH RIVER,1352,49.62965569470,-126.44707161300,Stream,930-488088-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-491500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41284,WVI,WVI,WVI+WVI
MOYEHA RIVER,MOYEHA RIVER,1335,49.41797231020,-125.91243792800,Stream,930-388774-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-391800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41119,WVI,WVI,WVI+WVI
NAHMINT RIVER,NAHMINT RIVER,1270,49.06233209280,-124.88442624800,Stream,930-152772-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-150800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40614,WVI,WVI,WVI+WVI
NARROWGUT CREEK,NARROWGUT CREEK,1409,49.99654490760,-127.12309428600,Stream,930-646221-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-648400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41829,WVI,WVI,WVI+WVI
NASPARTI RIVER,,1430,50.19204732500,-127.60826633300,Stream,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39704,WVI,WVI,WVI+WVI
NITINAT RIVER,NITINAT RIVER,1242,48.67076000790,-124.85188504100,Stream,930-073434-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-071700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40359,WVI,WVI,WVI+WVI
OUOUKINSH RIVER,OUOUKINSH RIVER,1427,50.18712829610,-127.43400132000,Stream,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39674,WVI,WVI,WVI+WVI
OWOSSITSA CREEK,OWOSSITSA CREEK,1388,49.82972585750,-126.91691391900,Stream,935-371895-559404-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-57000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41619,WVI,WVI,WVI+WVI
PARK RIVER,PARK RIVER,1402,49.88633390360,-126.98877888200,Stream,930-613579-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-615900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41759,WVI,WVI,WVI+WVI
POWER RIVER,POWER RIVER,1428,50.17997736230,-127.47974258600,Stream,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,39684,WVI,WVI,WVI+WVI
SAN JUAN RIVER,SAN JUAN RIVER,1231,48.55997814030,-124.39878038400,Stream,930-055749-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-053800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40249,WVI,WVI,WVI+WVI
SARITA RIVER,SARITA RIVER,1252,48.89706946090,-125.01691780400,Stream,930-112460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-110800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40454,WVI,WVI,WVI+WVI
SILVERADO CREEK,SILVERADO CREEK,1353,49.62850364870,-126.37147204000,Stream,930-491288-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-494700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,41294,WVI,WVI,WVI+WVI
SMITH CREEK,SMITH CREEK,1298,48.97802314210,-125.57441129300,Stream,930-237609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-244500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,PKE-2,PKE,Current,40814,WVI,WVI,WVI+WVI
