SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
BOWLING POINT - GOOSE POINT,QUESNEL LAKE,11532,52.72985496600,-120.85101498100,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3382,MFR,GStr,MFR+GStr
BUCKINGHAM CREEK,BUCKINGHAM CREEK,2416,52.55207018120,-120.69383093500,Stream,100-458399-880312-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-878700-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45067,MFR,GStr,MFR+GStr
CAMERON CREEK,CAMERON CREEK,2410,52.82634442220,-120.80893442500,Stream,100-458399-740856-516642-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-738500-18700-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45061,MFR,GStr,MFR+GStr
DECEPTION POINT,QUESNEL LAKE,2426,52.65361712510,-120.95334943700,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45077,MFR,GStr,MFR+GStr
DEVOE CREEK,DEVOE CREEK,2406,52.64702788610,-120.99167121500,Stream,100-458399-739961-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-734000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45057,MFR,GStr,MFR+GStr
DEVOE CREEK - SHORE,QUESNEL LAKE,11517,52.64823569520,-120.99142194400,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3367,MFR,GStr,MFR+GStr
DOUBLE T - SHORE,QUESNEL LAKE,11499,52.50254108990,-120.98597127800,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3349,MFR,GStr,MFR+GStr
ELYSIA - SHORE,QUESNEL LAKE,11500,52.51516331700,-121.03777076500,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3350,MFR,GStr,MFR+GStr
ELYSIA - SHORE 1 KM WEST,QUESNEL LAKE,11561,52.51749996090,-121.04694443700,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3413,MFR,GStr,MFR+GStr
FRANKS CREEK,FRANKS CREEK,2417,52.56576680460,-120.67966881200,Stream,100-458399-887414-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-886600-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45068,MFR,GStr,MFR+GStr
FRANKS CREEK - SHORE,QUESNEL LAKE,11501,52.56697045300,-120.67666461800,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3351,MFR,GStr,MFR+GStr
GOOSE CREEK,,2754,52.74843161450,-120.83676133200,Stream,100-458399-741171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-739595-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3078,MFR,GStr,MFR+GStr
GOOSE POINT,QUESNEL LAKE,11518,52.75378888380,-120.83644876100,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3368,MFR,GStr,MFR+GStr
GOOSE POINT - SHORE .8KM S,QUESNEL LAKE,11519,52.74745483950,-120.83660340000,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3369,MFR,GStr,MFR+GStr
GOOSE POINT - SHORE 5KM S,QUESNEL LAKE,11520,52.75019070560,-120.83701499700,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3370,MFR,GStr,MFR+GStr
GRAIN CREEK,GRAIN CREEK,2404,52.60352825870,-121.02058509500,Stream,100-458399-739815-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-732700-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45055,MFR,GStr,MFR+GStr
GRAIN CREEK - SHORE,QUESNEL LAKE,11521,52.60208858580,-121.01954200500,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3371,MFR,GStr,MFR+GStr
HAZELTINE CREEK,HAZELTINE CREEK,2397,52.49997107530,-121.50334040900,Stream,100-458399-585335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-585700-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45039,MFR,GStr,MFR+GStr
HORSEFLY CHANNEL,,2448,52.33607876430,-121.40283146200,Artificial Channel,100-458399-638146-186331-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-16800-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45100,MFR,GStr,MFR+GStr
HORSEFLY LAKE,HORSEFLY LAKE,2449,52.35941765790,-121.31683965700,Lake,100-458399-638146-160656-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-14100-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45101,MFR,GStr,MFR+GStr
HORSEFLY RIVER,HORSEFLY RIVER,291,52.46617344830,-121.38855296300,Stream,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,46893,MFR,GStr,MFR+GStr
HORSEFLY RIVER - UPPER,HORSEFLY RIVER,2445,52.34096807440,-121.40351083600,Stream Segment,100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45097,MFR,GStr,MFR+GStr
HURRICANE POINT,QUESNEL LAKE,11502,52.54486189180,-121.02500634900,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3352,MFR,GStr,MFR+GStr
ISAIAH CREEK,ISAIAH CREEK,2413,52.65345107210,-120.95354160300,Stream,100-458399-741727-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-742500-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45064,MFR,GStr,MFR+GStr
JUNCTION - SHORE,QUESNEL LAKE,11503,52.56341843280,-120.99886709800,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3353,MFR,GStr,MFR+GStr
JUNCTION CREEK,,2755,52.56080339730,-120.99408051300,Stream,100-458399-742114-238427-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-745100-03100-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3079,MFR,GStr,MFR+GStr
KILLDOG CREEK,KILLDOG CREEK,2421,52.59140545900,-120.41092609800,Stream,100-458399-975266-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-975500-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45072,MFR,GStr,MFR+GStr
KILLDOG CREEK - SHORE,QUESNEL LAKE,11504,52.59165341600,-120.41137950300,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3354,MFR,GStr,MFR+GStr
LESTER - SHORE,QUESNEL LAKE,11522,52.72775728570,-120.85252251200,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3372,MFR,GStr,MFR+GStr
LIMESTONE CREEK,,2834,52.73438320830,-120.88236937400,Stream,100-458399-740445-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-736700-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3262,MFR,GStr,MFR+GStr
LIMESTONE POINT,QUESNEL LAKE,11523,52.73241559660,-120.88679086100,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3373,MFR,GStr,MFR+GStr
LIMESTONE POINT - SHORE .5KM S,QUESNEL LAKE,11524,52.73794184170,-120.86380298700,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3374,MFR,GStr,MFR+GStr
LITTLE HORSEFLY RIVER,LITTLE HORSEFLY RIVER,292,52.36195092700,-121.39730204000,Stream,100-458399-638146-160656-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-14100-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,46903,MFR,GStr,MFR+GStr
LOGGER LANDING,QUESNEL LAKE,11525,52.73502953920,-120.84284681400,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3375,MFR,GStr,MFR+GStr
LONG CREEK,LONG CREEK,2407,52.66708503250,-120.96310968000,Stream,100-458399-740057-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-734600-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45058,MFR,GStr,MFR+GStr
LONG CREEK - SHORE,QUESNEL LAKE,11526,52.67150157060,-120.95508828900,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3376,MFR,GStr,MFR+GStr
LYNX CREEK,LYNX CREEK,2418,52.58658447830,-120.65645245500,Stream,100-458399-896864-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-898200-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45069,MFR,GStr,MFR+GStr
LYNX CREEK - SHORE,QUESNEL LAKE,11505,52.58643911140,-120.65620820800,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3355,MFR,GStr,MFR+GStr
MARTEN CREEK,MARTEN CREEK,2408,52.71875250810,-120.90292460200,Stream,100-458399-740348-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-736200-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45059,MFR,GStr,MFR+GStr
MARTEN CREEK - SHORE,QUESNEL LAKE,11527,52.71828650320,-120.90178934700,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3377,MFR,GStr,MFR+GStr
MCKINLEY CREEK,MCKINLEY CREEK,2401,52.28916107970,-121.06994082400,Stream,100-458399-638146-468647-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-46400-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45043,MFR,GStr,MFR+GStr
MCKINLEY CREEK - UPPER,MCKINLEY CREEK,2446,52.26294282520,-120.90350212100,Stream Segment,100-458399-638146-468647-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-46400-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45098,MFR,GStr,MFR+GStr
MITCHELL RIVER,MITCHELL RIVER,293,52.77836565380,-120.80404997300,Stream,100-458399-740856-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-738500-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,46913,MFR,GStr,MFR+GStr
MOFFAT CREEK,MOFFAT CREEK,2400,52.32512395850,-121.40604238700,Stream,100-458399-638146-206074-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-635400-18700-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45042,MFR,GStr,MFR+GStr
NIAGARA CREEK,NIAGARA CREEK,2420,52.60460083940,-120.42843384700,Stream,100-458399-972874-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-970900-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45071,MFR,GStr,MFR+GStr
OPA BEACH,QUESNEL LAKE,11528,52.58639599100,-121.03685302300,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3378,MFR,GStr,MFR+GStr
PENFOLD CAMP - SHORE,QUESNEL LAKE,11529,52.76968812950,-120.79568654800,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3379,MFR,GStr,MFR+GStr
PENFOLD CREEK,PENFOLD CREEK,2409,52.78297582290,-120.79712219000,Stream,100-458399-740856-413637-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-738500-02300-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45060,MFR,GStr,MFR+GStr
QUARTZ POINT - SHORE,QUESNEL LAKE,11506,52.49153006330,-120.88247789500,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3356,MFR,GStr,MFR+GStr
QUESNEL LAKE,QUESNEL LAKE,2447,52.60110591980,-121.54707677200,Lake,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45099,MFR,GStr,MFR+GStr
QUESNEL LAKE EAST ARM - UNNAMED CREEK 1,,2756,52.61263331010,-120.35346240200,Stream,100-458399-997410-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-998000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3080,MFR,GStr,MFR+GStr
QUESNEL LAKE EAST ARM - UNNAMED CREEK 2 - SHORE,QUESNEL LAKE,11511,52.58097111690,-120.56923019700,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3361,MFR,GStr,MFR+GStr
QUESNEL LAKE NORTH ARM - ADAMS CREEK SHORE,QUESNEL LAKE,58217,52.60895039720,-120.97819092200,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,7798,MFR,GStr,MFR+GStr
QUESNEL LAKE NORTH ARM - UNNAMED COVE,QUESNEL LAKE,11536,52.66033735880,-120.97415452600,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3386,MFR,GStr,MFR+GStr
QUESNEL RIVER,QUESNEL RIVER,289,52.97064226450,-122.49800394400,Stream,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,46873,MFR,GStr,MFR+GStr
ROARING POINT,QUESNEL LAKE,11530,52.68507234500,-120.90890145200,Lake Portion,100-458399-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,3380,MFR,GStr,MFR+GStr
ROARING RIVER,ROARING RIVER,2412,52.68775031750,-120.90552152700,Stream,100-458399-741655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,160-741400-00000-00000-0000-0000-000-000-000-000-000-000,QUESNEL-SUMMER TIMING,SEL-06-10,SEL,Current,45063,MFR,GStr,MFR+GStr
